OBJECTID,NAME,GeoNew,SqMi,Zip_Code,Median_Inc,Median_I_1,Percent_Re,RSO,Occupied_H,RSO_per_Oc,Per_who_Pa,Population,High_Chang,Current_Ra,Future_Rai,Housing_Pr,Affordable,Eligible,F7indicato,F2000_est,Difference,Percent_Di,Exclusion_,SHAPE_Length,SHAPE_Area
1030,9800.05,A06037980005,0.00290629334067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.022024819750121,7.33241020493496e-07
1031,9800.19,A06037980019,17.0522583381,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, Santa Monica Mountains",0.461746486840833,0.00431449393072134
1032,9800.31,A06037980031,2.55087142644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, port of Los Angeles",0.417728344441248,0.000642783009136081
1033,9800.09,A06037980009,8.2089603049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, Griffith Park",0.244223270284846,0.00207814446992332
1034,1151.03,A06037115103,0.586305218022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Few Permanent Residents - Cal State Northridge,0.0647742223635217,0.000148615869438126
1035,8002.04,A06037800204,0.000120997198923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0162176648949157,3.06111662681424e-08
1036,7009.01,A06037700901,0.000662930587603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.028047885728311,1.67668555863892e-07
1037,7009.02,A06037700902,3.0785725527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0132053973794904,7.78563101355904e-09
1038,7010,A06037701000,0.000402052261975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0186372833667606,1.01681753575742e-07
1039,7012.01,A06037701201,1.06209941419e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00254131043182818,2.68830150460248e-10
1040,7024,A06037702400,0.00139244935202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0546209726706708,3.52029028510011e-07
1041,7016.01,A06037701601,0.000560991173076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00964301828697639,1.41862547858273e-07
1042,7016.02,A06037701602,0.00147549399431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00850915189050449,3.7309252434189e-07
1043,7017.01,A06037701701,0.00146691779538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00847579876742899,3.70905970388983e-07
1044,7025.01,A06037702501,2.61958654574e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00404963492362317,6.6222147801789e-09
1045,7025.02,A06037702502,0.020989848718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0328928552818835,5.30620115771243e-06
1046,7026,A06037702600,0.00387812773379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0301305755191011,9.80013041012374e-07
1047,7027,A06037702700,0.000383130740148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0165954066468972,9.68287977896567e-08
1048,7028.02,A06037702802,0.00536035255373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0323907388966849,1.35487831712068e-06
1049,7028.03,A06037702803,0.00823107881922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.104530979150017,2.08018833095383e-06
1050,7018.01,A06037701801,0.00394086141445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0267874848479524,9.96388169447067e-07
1051,7029.01,A06037702901,0.00730923542621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.075568501602673,1.84687388269161e-06
1052,7030.01,A06037703001,0.000347467220746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0260068139297711,8.77932986817249e-08
1053,7030.02,A06037703002,0.000565787415758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0242509051613311,1.42971712654758e-07
1054,7031,A06037703100,0.000140925987112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0164999564990078,3.56162589031051e-08
1055,6706.02,A06037670602,1.12668660351e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00299843607873863,2.83591938810184e-09
1056,5350.01,A06037535001,0.00334340060745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0137342932404138,8.44715308071911e-07
1057,9203.12,A06037920312,1.03175040239e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00667292996915207,2.61034434731817e-09
1058,9800.15,A06037980015,2.08725812637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, regional San Pedro Park",0.108737143774827,0.000526116196598473
1059,3101,A06037310100,2.41292117604e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0311660539405507,6.12356559747276e-09
1060,3004,A06037300400,2.36779906294e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00434466242013063,6.00160684504121e-09
1061,3007.01,A06037300701,1.00112789584e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00106938815193343,2.54914737954465e-11
1062,3009.02,A06037300902,0.000896783465658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0415641442414655,2.27065652162709e-07
1063,3201,A06037320100,0.000303481786588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.044104391825082,7.69983265815901e-08
1064,3203,A06037320300,0.00354243622448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0333513980173986,8.98294081221205e-07
1065,3016.02,A06037301602,0.000626740082965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0171277515330203,1.58649210797121e-07
1066,3017.02,A06037301702,0.0042065140198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00997034081766172,1.06510595751868e-06
1067,3111,A06037311100,0.000841376097609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0231405697756062,2.12888234328784e-07
1068,3112,A06037311200,0.00118472090056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0260437741373308,2.99943607504674e-07
1069,3114,A06037311400,0.000787368541759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0268066907632252,1.99369461512826e-07
1070,3116,A06037311600,0.000193283266429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0644680655520239,4.86316349425255e-08
1071,3117,A06037311700,0.000229735069125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0249012042666469,5.81830722810222e-08
1072,3200,A06037320000,0.014453027111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0659488480555278,3.65901598894242e-06
1073,6200.01,A06037620001,0.00851185230371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0309252197461869,2.14957780535363e-06
1074,5329,A06037532900,0.00458541294309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0175288415385417,1.15862346143999e-06
1075,3010,A06037301000,0.000233922560636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00792552722428805,5.92248459352423e-08
1076,2765,A06037276500,0.460232190146,0,0,0,0,135,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Few Permanent Residents - LMU,0.0456836325886588,0.000116271572798751
1077,7028.01,A06037702801,0.000522566706788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00433524730656223,1.32100102779598e-07
1078,9800.08,A06037980008,1.30082084346,0,0,0,0,34,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, mostly Van Nuys airport",0.100545644612774,0.000329599264734921
1079,3025.05,A06037302505,1.29688031962e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0158897955219506,3.25566773358248e-09
1080,3025.06,A06037302506,4.36057092442e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0295516568116861,1.09039513324848e-08
1081,3003.01,A06037300301,0.00377207535819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.094744095435751,9.56403501009397e-07
1082,6509.01,A06037650901,0.00129164155178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0230151293840457,3.25790100130288e-07
1083,7013.04,A06037701304,4.88491799667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0129977591612068,1.23460574763156e-08
1084,7001.02,A06037700102,0.000512101315352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0249941489404008,1.29563484901295e-07
1085,8002.03,A06037800203,0.00041319466109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0538401781450864,1.04621285923918e-07
1086,5434,A06037543400,0.00189885041722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00778051040508771,4.79123097333027e-07
1087,5435.01,A06037543501,0.0026893603549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0128844941163691,6.78561062715346e-07
1088,5435.02,A06037543502,0.00461720636573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.021724334187921,1.16471690104171e-06
1089,3024.01,A06037302401,0.000257503463761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0207485455548913,6.52494297208059e-08
1090,9800.20,A06037980020,3.29380956389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, La Tuna Canyon",0.192552589456405,0.000834739611193785
1091,6700.01,A06037670001,3.97499713753e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00498673654907101,1.00213908227688e-08
1092,6700.02,A06037670002,0.000234363183116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0167374424039224,5.90864323751222e-08
1093,6701,A06037670100,0.000563238306742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0068908696464583,1.41991047757085e-07
1094,3202.01,A06037320201,3.7097240221e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0145687047982516,9.40076581162369e-09
1095,3202.02,A06037320202,0.00012234626413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0273348226214409,3.10332509649635e-08
1096,5439.05,A06037543905,2.09374117399e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0119122430736173,5.27271065436762e-09
1097,5440.02,A06037544002,1.80187214093e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00147523548556849,4.54581207760253e-10
1098,9800.22,A06037980022,2.42359984534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, Van Norman Reservoir",0.120524754406364,0.000614738685089892
1099,9800.24,A06037980024,3.19949257394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, Sepulveda Basin",0.143238852362883,0.000810351325841401
1100,9800.26,A06037980026,5.35750072368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, Angeles National Forest",0.321152991797377,0.00135852287559904
1101,5435.03,A06037543503,0.00492112072484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0223715536620319,1.24121569415143e-06
1102,5436.02,A06037543602,0.000945762083857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0167211344645175,2.38523320596168e-07
1103,5436.03,A06037543603,0.000975663223923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0130749865902258,2.45996097433899e-07
1104,5436.04,A06037543604,1.28268005701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00779405945648265,3.23558112051667e-09
1105,5437.03,A06037543703,0.000556634890819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0190013246530505,1.40330871314278e-07
1106,5723.01,A06037572301,0.000139188824885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0255459542923832,3.51751704068327e-08
1107,5726,A06037572600,4.20614948223e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00745990145466239,1.05943322334305e-09
1108,5728,A06037572800,0.000149934459938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0206562389493652,3.77961985046134e-08
1109,9800.10,A06037980010,1.4801809817,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, Dodgers Stadium",0.109057573852036,0.000374458646568465
1110,9800.13,A06037980013,0.000502346912504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0232380028356223,1.26874179946899e-07
1111,9800.14,A06037980014,2.24934556349,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,"<500 people, port of Los Angeles",0.232091940867648,0.000567040914998032
1112,6501.01,A06037650101,0.00223461803668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0116709717676566,5.63844492169307e-07
1113,6502,A06037650200,0.000598735654257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00340618873042424,1.51067932901385e-07
1114,6029,A06037602900,5.80034266534e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0121533892394371,1.46427590300481e-08
1115,6030.01,A06037603001,0.000108184211959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0181699484937857,2.73091686133085e-08
1116,5755,A06037575500,0.000531310719354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0174061518502149,1.33947791763988e-07
1117,6031.01,A06037603101,4.67871357669e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0125579610927619,1.18058327655004e-08
1118,6032,A06037603200,0.00145588166497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0491872995442075,3.67359938759506e-07
1119,6099,A06037609900,0.00286154765462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.033929965079428,7.20972153898411e-07
1120,6201.01,A06037620101,0.010563237166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0374466805970689,2.66708755202756e-06
1121,6201.02,A06037620102,0.000125951355788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0103243168959045,3.18092828505829e-08
1122,6001,A06037600100,4.95722226874e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0163666455661801,1.25098153395049e-08
1123,6002.01,A06037600201,4.74236551721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0115712668338869,1.19788684350062e-08
1124,6002.02,A06037600202,2.81332934933e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0219176587867398,7.10455151191513e-09
1125,6004,A06037600400,5.43778057026e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0273903708404405,1.37440174704969e-08
1126,5351.01,A06037535101,0.00395018819754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0164785846741627,9.97932180368477e-07
1127,5352,A06037535200,0.00287840627059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0429668945085789,7.27050557821147e-07
1128,6006.01,A06037600601,8.80480521228e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,3.63087253778824e-05,2.22462261099495e-11
1129,6007.02,A06037600702,0.000467951467848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.014541474955177,1.18197692187054e-07
1130,6007.04,A06037600704,0.00023777563623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00797900420809918,6.00615875516298e-08
1131,6008.01,A06037600801,0.00387356335515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0169931038583152,9.78636249415703e-07
1132,6008.02,A06037600802,0.000819825892445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0314737806318928,2.07137053222487e-07
1133,6009.11,A06037600911,1.60010158602e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0121360618151194,4.04550300985586e-09
1134,5356.06,A06037535606,0.000149513117727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00362892446271837,3.77622245085479e-08
1135,5356.07,A06037535607,0.000505248878334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00746738724843128,1.27617082250605e-07
1136,6009.12,A06037600912,0.00371664624433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0283536028645632,9.39090787160129e-07
1137,6013.01,A06037601301,0.0010711414513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00937017464631598,2.70654084255351e-07
1138,6013.02,A06037601302,0.000232951984324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00970379668598173,5.88539523033291e-08
1139,6014.01,A06037601401,3.26436274206e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.00436458512558507,8.21585046432482e-10
1140,5403,A06037540300,0.00108676265077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0121174695293837,2.74471720267094e-07
1141,5404,A06037540400,0.0022382274196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0174256311615749,5.65233454916538e-07
1142,5405.01,A06037540501,1.54880443724e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.000266310770067496,3.9111408775699e-09
1143,5406,A06037540600,0.00272513662726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0176457605795402,6.88229130312288e-07
1144,5407,A06037540700,0.00389571133016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excluded from Analysis,-1,0,0,0,Tract mostly outside City Boundaries,0.0323704347476329,9.86077916849757e-07
